"","Player","Season","Age","Tm","WS","G","GS","MP","FG","FGPM","FGA","FGAPM","X2P","X2PPM","X2PA","X2PAPM","X3P","X3PPM","X3PA","X3PAPM","FT","FTPM","FTA","FTAPM","ORB","ORBPM","TRB","TRBPM","DRB","DRBPM","AST","ASPM","STL","SPM","BLK","BPM","TOV","TPM","PF","PFPM","PTS","PPM","POS","POPM","FG.","FT.","X2P.","X3P.","eFG.","APM","RAPM","Salary"
"71","Jasmine Thomas",2019,29,"CON",2,34,34,1009,139,4.9593657086224,355,12.6660059464817,94,3.35381565906838,232,8.27750247770069,45,1.60555004955401,123,4.38850346878097,56,1.998017839445,70,2.49752229930624,19,0.677898909811695,97,3.46085232903865,78,2.78295341922696,175,6.24380574826561,48,1.71258671952428,5,0.178394449950446,93,3.3181367690783,62,2.21209117938553,379,13.5222993062438,2906,103.682854311199,0.392,0.8,0.405,0.366,0.455,-2.37252550199917,-0.335497452406518,117500
"72","Jessica Breland",2019,31,"ATL",1.5,33,33,767,104,4.88135593220339,275,12.9074315514993,95,4.45893089960887,237,11.1238591916558,9,0.422425032594524,38,1.78357235984355,29,1.36114732724902,33,1.54889178617992,42,1.97131681877445,240,11.264667535854,198,9.29335071707953,55,2.58148631029987,42,1.97131681877445,35,1.64276401564537,38,1.78357235984355,65,3.05084745762712,246,11.5462842242503,3612,169.533246414602,0.378,0.879,0.401,0.237,0.395,10.2584802884882,1.85530023959003,115000
"73","Jessica Shepard",2019,22,"MIN",0.1,6,0,112,11,3.53571428571429,29,9.32142857142857,10,3.21428571428571,22,7.07142857142857,1,0.321428571428571,7,2.25,6,1.92857142857143,8,2.57142857142857,9,2.89285714285714,34,10.9285714285714,25,8.03571428571429,21,6.75,2,0.642857142857143,1,0.321428571428571,15,4.82142857142857,9,2.89285714285714,29,9.32142857142857,1365,438.75,0.379,0.75,0.455,0.143,0.397,8.04691330781712,0.902532451989734,42570
"74","Jewell Loyd",2019,25,"SEA",1.3,27,21,686,117,6.1399416909621,299,15.6909620991254,83,4.35568513119534,198,10.3906705539359,34,1.78425655976676,101,5.3002915451895,64,3.35860058309038,69,3.62099125364431,11,0.577259475218659,74,3.88338192419825,63,3.30612244897959,54,2.83381924198251,35,1.83673469387755,3,0.157434402332362,52,2.72886297376093,33,1.73177842565598,332,17.4227405247813,3035,159.271137026239,0.391,0.928,0.419,0.337,0.448,0.424290183949923,-0.280435956325366,117500
"75","Ji-Su Park",2019,20,"LVA",-0.2,25,0,163,8,1.76687116564417,37,8.17177914110429,8,1.76687116564417,36,7.95092024539877,0,0,1,0.220858895705521,4,0.883435582822086,9,1.98773006134969,10,2.20858895705521,27,5.96319018404908,17,3.75460122699386,10,2.20858895705521,5,1.10429447852761,4,0.883435582822086,7,1.54601226993865,23,5.07975460122699,20,4.41717791411043,1119,247.141104294479,0.216,0.444,0.222,0,0.216,-2.59971095031282,-0.306481512117243,42632
"76","Jillian Alleyne",2019,24,"MIN",0,5,0,14,2,5.14285714285714,6,15.4285714285714,2,5.14285714285714,6,15.4285714285714,0,0,0,0,0,0,0,0,2,5.14285714285714,5,12.8571428571429,3,7.71428571428571,1,2.57142857142857,0,0,1,2.57142857142857,0,0,0,0,4,10.2857142857143,3922,10085.1428571429,0.333,NA,0.333,NA,0.333,4.43526732993167,0.277774857948219,8169
"77","Jonquel Jones",2019,25,"CON",5.6,34,34,980,173,6.35510204081633,386,14.1795918367347,130,4.77551020408163,247,9.0734693877551,43,1.57959183673469,139,5.10612244897959,108,3.96734693877551,132,4.84897959183674,113,4.15102040816326,330,12.1224489795918,217,7.97142857142857,52,1.91020408163265,43,1.57959183673469,68,2.49795918367347,66,2.42448979591837,96,3.5265306122449,497,18.2571428571429,2846,104.54693877551,0.448,0.818,0.526,0.309,0.504,10.1834844150893,2.00800051725307,59718
"78","Jordin Canada",2019,23,"SEA",1.3,30,29,865,112,4.66127167630058,289,12.0277456647399,104,4.32832369942196,246,10.2381502890173,8,0.332947976878613,43,1.78959537572254,63,2.62196531791908,82,3.41271676300578,13,0.541040462427746,71,2.95491329479769,58,2.41387283236994,155,6.45086705202312,68,2.83005780346821,7,0.291329479768786,79,3.2878612716763,48,1.99768786127168,295,12.2774566473988,4369,181.831213872832,0.388,0.768,0.423,0.186,0.401,-3.192948684807,-1.15809485306081,49611
"79","Kaela Davis",2019,24,"DAL",-1.8,33,16,634,76,4.31545741324921,231,13.1167192429022,60,3.40694006309148,180,10.2208201892744,16,0.908517350157729,51,2.89589905362776,29,1.64668769716088,33,1.87381703470032,16,0.908517350157729,73,4.14511041009464,57,3.23659305993691,69,3.91798107255521,18,1.02208201892744,6,0.340694006309148,73,4.14511041009464,79,4.48580441640379,197,11.186119873817,2321,131.791798107256,0.329,0.879,0.333,0.314,0.364,-0.248901423898288,0.0347698206907209,47798
"80","Kahleah Copper",2019,24,"CHI",0,34,0,502,79,5.66533864541833,204,14.6294820717131,64,4.58964143426295,155,11.1155378486056,15,1.07569721115538,49,3.51394422310757,54,3.87250996015936,70,5.0199203187251,12,0.860557768924303,64,4.58964143426295,52,3.72908366533865,30,2.15139442231076,14,1.00398406374502,3,0.215139442231076,43,3.08366533864542,51,3.65737051792829,227,16.2788844621514,1538,110.294820717131,0.387,0.771,0.413,0.306,0.424,1.37953924769112,0.120003644515148,59718
"81","Kalani Brown",2019,22,"LAS",1.2,28,0,377,54,5.15649867374005,113,10.790450928382,54,5.15649867374005,112,10.6949602122016,0,0,1,0.0954907161803713,36,3.43766578249337,46,4.39257294429708,34,3.24668435013263,98,9.35809018567639,64,6.11140583554377,17,1.62334217506631,9,0.859416445623342,22,2.10079575596817,29,2.76923076923077,47,4.48806366047745,144,13.7506631299735,3082,294.302387267905,0.478,0.783,0.482,0,0.478,1.24320585749546,0.0581992401065735,49539
"82","Kaleena Mosqueda-Lewis",2019,25,"SEA",-0.1,31,4,435,65,5.37931034482759,163,13.4896551724138,37,3.06206896551724,81,6.70344827586207,28,2.31724137931035,82,6.78620689655172,14,1.15862068965517,14,1.15862068965517,9,0.744827586206896,36,2.97931034482759,27,2.23448275862069,16,1.32413793103448,8,0.662068965517241,5,0.413793103448276,36,2.97931034482759,40,3.31034482758621,172,14.2344827586207,1555,128.689655172414,0.399,1,0.457,0.341,0.485,3.57672573216405,0.235880099041131,70000
"83","Karima Christmas-Kelly",2019,29,"MIN",0,6,0,72,5,2.5,18,9,2,1,7,3.5,3,1.5,11,5.5,3,1.5,5,2.5,1,0.5,5,2.5,4,2,6,3,5,2.5,1,0.5,4,2,8,4,16,8,1441,720.5,0.278,0.6,0.286,0.273,0.361,-3.49576816681685,-0.195245515900267,102000
"84","Karlie Samuelson",2019,24,"TOT",0,7,0,84,3,1.28571428571429,14,6,0,0,2,0.857142857142857,3,1.28571428571429,12,5.14285714285714,0,0,0,0,1,0.428571428571429,4,1.71428571428571,3,1.28571428571429,5,2.14285714285714,3,1.28571428571429,1,0.428571428571429,0,0,8,3.42857142857143,9,3.85714285714286,104,44.5714285714286,0.214,NA,0,0.25,0.321,5.44830665408046,0.437102916571353,41965
"85","Katie Lou Samuelson",2019,22,"CHI",0.3,20,0,153,12,2.82352941176471,38,8.94117647058824,4,0.941176470588235,9,2.11764705882353,8,1.88235294117647,29,6.82352941176471,16,3.76470588235294,20,4.70588235294118,4,0.941176470588235,17,4,13,3.05882352941176,7,1.64705882352941,6,1.41176470588235,2,0.470588235294118,5,1.17647058823529,15,3.52941176470588,48,11.2941176470588,791,186.117647058824,0.316,0.8,0.444,0.276,0.421,8.54137475129869,1.13815707952071,53537
"86","Kayla Alexander",2019,28,"CHI",0.1,3,0,20,3,5.4,4,7.2,3,5.4,4,7.2,0,0,0,0,3,5.4,4,7.2,2,3.6,7,12.6,5,9,1,1.8,0,0,0,0,1,1.8,3,5.4,9,16.2,1599,2878.2,0.75,0.75,0.75,NA,0.75,-11.0199138394362,-0.478499569562976,6069
"87","Kayla McBride",2019,27,"LVA",3.7,34,34,990,152,5.52727272727273,358,13.0181818181818,90,3.27272727272727,213,7.74545454545455,62,2.25454545454545,145,5.27272727272727,87,3.16363636363636,96,3.49090909090909,22,0.8,141,5.12727272727273,119,4.32727272727273,88,3.2,41,1.49090909090909,3,0.109090909090909,59,2.14545454545455,46,1.67272727272727,453,16.4727272727273,1,0.0363636363636364,0.425,0.906,0.423,0.428,0.511,0.192726429727096,-0.0175369987871994,115000
"88","Kayla Thornton",2019,26,"DAL",0.6,27,25,822,99,4.33576642335766,289,12.6569343065693,71,3.10948905109489,186,8.14598540145985,28,1.22627737226277,103,4.51094890510949,54,2.36496350364964,58,2.54014598540146,49,2.14598540145985,143,6.26277372262774,94,4.11678832116788,48,2.1021897810219,25,1.09489051094891,8,0.35036496350365,44,1.92700729927007,60,2.62773722627737,280,12.2627737226277,659,28.8613138686131,0.343,0.931,0.382,0.272,0.391,1.99483066102099,0.558471092648933,86000
"89","Kelsey Mitchell",2019,23,"IND",1.1,34,20,852,167,7.05633802816901,432,18.2535211267606,88,3.71830985915493,221,9.33802816901409,79,3.33802816901408,211,8.91549295774648,51,2.15492957746479,61,2.57746478873239,4,0.169014084507042,56,2.36619718309859,52,2.19718309859155,90,3.80281690140845,15,0.633802816901408,4,0.169014084507042,57,2.40845070422535,57,2.40845070422535,464,19.6056338028169,525,22.1830985915493,0.387,0.836,0.398,0.374,0.478,7.1373254703237,0.925123972913255,53616
"90","Kelsey Plum",2019,24,"LVA",1.2,34,30,868,107,4.43778801843318,293,12.1520737327189,62,2.57142857142857,168,6.96774193548387,45,1.86635944700461,125,5.18433179723502,34,1.41013824884793,39,1.61751152073733,15,0.622119815668203,97,4.02304147465438,82,3.40092165898617,102,4.23041474654378,27,1.11981566820276,4,0.165898617511521,53,2.19815668202765,76,3.15207373271889,293,12.1520737327189,2447,101.488479262673,0.365,0.872,0.369,0.36,0.442,0.0368316375593414,-0.0160241029459508,57886
"91","Kenisha Bell",2019,23,"MIN",0,3,0,11,0,0,1,3.27272727272727,0,0,0,0,0,0,1,3.27272727272727,0,0,0,0,0,0,1,3.27272727272727,1,3.27272727272727,1,3.27272727272727,0,0,0,0,1,3.27272727272727,1,3.27272727272727,0,0,4253,13918.9090909091,0,NA,NA,0,0,7.13861315596048,0.232975571219388,41695
"92","Kennedy Burke",2019,22,"IND",0.6,31,7,423,45,3.82978723404255,117,9.95744680851064,31,2.63829787234043,77,6.5531914893617,14,1.19148936170213,40,3.40425531914894,31,2.63829787234043,44,3.74468085106383,18,1.53191489361702,45,3.82978723404255,27,2.29787234042553,22,1.87234042553191,18,1.53191489361702,10,0.851063829787234,21,1.78723404255319,30,2.5531914893617,135,11.4893617021277,2148,182.808510638298,0.385,0.705,0.403,0.35,0.444,6.68148132199307,0.779115420731768,41965
"93","Kia Nurse",2019,23,"NYL",1.9,34,34,1001,142,5.10689310689311,361,12.983016983017,77,2.76923076923077,177,6.36563436563437,65,2.33766233766234,184,6.61738261738262,116,4.17182817182817,133,4.78321678321678,19,0.683316683316683,85,3.05694305694306,66,2.37362637362637,78,2.80519480519481,25,0.899100899100899,4,0.143856143856144,56,2.01398601398601,60,2.15784215784216,465,16.7232767232767,130,4.67532467532468,0.393,0.872,0.435,0.353,0.483,9.78565062321983,1.95665824005775,44273
"94","Kim Mestdagh",2019,29,"WAS",0.1,15,0,71,7,3.54929577464789,18,9.12676056338028,1,0.507042253521127,3,1.52112676056338,6,3.04225352112676,15,7.6056338028169,2,1.01408450704225,2,1.01408450704225,1,0.507042253521127,4,2.02816901408451,3,1.52112676056338,6,3.04225352112676,2,1.01408450704225,0,0,6,3.04225352112676,5,2.53521126760563,22,11.1549295774648,4281,2170.64788732394,0.389,1,0.333,0.4,0.556,-9.2483772925725,-0.696170026397448,41965
"95","Kristi Toliver",2019,32,"WAS",3.3,23,23,678,116,6.15929203539823,235,12.4778761061947,80,4.24778761061947,135,7.16814159292035,36,1.91150442477876,100,5.30973451327434,30,1.5929203539823,35,1.85840707964602,11,0.584070796460177,67,3.55752212389381,56,2.97345132743363,137,7.27433628318584,27,1.43362831858407,2,0.106194690265487,47,2.49557522123894,31,1.64601769911504,298,15.8230088495575,1723,91.4867256637168,0.494,0.857,0.593,0.36,0.57,-3.33143374765247,-0.663818934823831,115000
"96","Kristine Anigwe",2019,22,"TOT",0.1,27,0,250,22,3.168,68,9.792,22,3.168,68,9.792,0,0,0,0,22,3.168,32,4.608,28,4.032,66,9.504,38,5.472,6,0.864,9,1.296,8,1.152,17,2.448,39,5.616,66,9.504,823,118.512,0.324,0.688,0.324,NA,0.324,5.8206432078234,0.5750413956104,44207
"97","LaToya Sanders",2019,32,"WAS",3.4,34,34,804,87,3.8955223880597,172,7.70149253731343,87,3.8955223880597,172,7.70149253731343,0,0,0,0,33,1.47761194029851,37,1.65671641791045,44,1.97014925373134,186,8.32835820895522,142,6.35820895522388,66,2.95522388059702,30,1.34328358208955,47,2.1044776119403,30,1.34328358208955,71,3.17910447761194,207,9.26865671641791,358,16.0298507462687,0.506,0.892,0.506,NA,0.506,7.81183847859467,1.68124280330863,115000
"98","Layshia Clarendon",2019,28,"CON",0.6,9,0,138,18,4.69565217391304,43,11.2173913043478,16,4.17391304347826,41,10.695652173913,2,0.521739130434783,2,0.521739130434783,18,4.69565217391304,21,5.47826086956522,7,1.82608695652174,22,5.73913043478261,15,3.91304347826087,19,4.95652173913043,3,0.782608695652174,0,0,8,2.08695652173913,7,1.82608695652174,56,14.6086956521739,1523,397.304347826087,0.419,0.857,0.39,1,0.442,-0.198814268235134,0.159392534249935,93400
"99","Leilani Mitchell",2019,34,"PHO",3.5,32,27,971,134,4.96807415036045,304,11.2708547888774,60,2.22451081359423,132,4.89392378990731,74,2.74356333676622,172,6.37693099897013,68,2.5211122554068,82,3.04016477857878,16,0.593202883625129,96,3.55921730175077,80,2.96601441812564,128,4.74562306900103,30,1.11225540679712,10,0.370751802265705,58,2.15036045314109,78,2.8918640576725,410,15.2008238928939,83,3.07723995880536,0.441,0.829,0.455,0.43,0.563,-1.22052109446388,-0.512020845679421,96757
"100","Lexie Brown",2019,24,"MIN",1.6,33,0,605,84,4.99834710743802,209,12.4363636363636,32,1.90413223140496,74,4.40330578512397,52,3.09421487603306,135,8.03305785123967,30,1.78512396694215,38,2.26115702479339,7,0.416528925619835,45,2.67768595041322,38,2.26115702479339,47,2.79669421487603,31,1.84462809917355,1,0.059504132231405,41,2.4396694214876,42,2.49917355371901,250,14.8760330578512,4912,292.284297520661,0.402,0.789,0.432,0.385,0.526,3.00815595550764,0.427292836128772,44273
"101","Liz Cambage",2019,27,"LVA",4.1,32,30,807,196,8.74349442379182,389,17.3531598513011,194,8.6542750929368,377,16.817843866171,2,0.0892193308550186,12,0.535315985130111,116,5.17472118959108,155,6.91449814126394,63,2.81040892193309,261,11.6431226765799,198,8.83271375464684,68,3.03345724907063,19,0.847583643122677,51,2.27509293680297,72,3.21189591078067,88,3.92565055762082,510,22.7509293680297,4133,184.371747211896,0.504,0.748,0.515,0.167,0.506,4.87707330178621,1.51295473139395,115000
"102","Maite Cazorla",2019,22,"ATL",-0.2,31,1,477,29,2.18867924528302,93,7.0188679245283,16,1.20754716981132,38,2.86792452830189,13,0.981132075471698,55,4.15094339622642,21,1.58490566037736,24,1.81132075471698,2,0.150943396226415,21,1.58490566037736,19,1.43396226415094,49,3.69811320754717,18,1.35849056603774,1,0.0754716981132076,29,2.18867924528302,22,1.66037735849057,92,6.94339622641509,2325,175.471698113208,0.312,0.875,0.421,0.236,0.382,-1.86847523486886,0.00404255342304688,42570
"103","Maria Vadeeva",2019,20,"LAS",0.7,15,1,180,51,10.2,104,20.8,46,9.2,88,17.6,5,1,16,3.2,10,2,13,2.6,18,3.6,58,11.6,40,8,10,2,15,3,3,0.6,18,3.6,23,4.6,117,23.4,3553,710.6,0.49,0.769,0.523,0.313,0.514,4.85365270959226,0.512901198888208,44273
"104","Marie Gulich",2019,25,"ATL",-0.1,31,1,349,39,4.02292263610315,108,11.1404011461318,31,3.19770773638969,83,8.56160458452722,8,0.825214899713467,25,2.57879656160458,16,1.65042979942693,22,2.26934097421203,35,3.61031518624642,85,8.76790830945559,50,5.15759312320917,19,1.95988538681948,5,0.515759312320917,24,2.4756446991404,32,3.30085959885387,62,6.39541547277937,102,10.5214899713467,769,79.323782234957,0.361,0.727,0.373,0.32,0.398,0.823915142301643,-0.109232430389917,44273
"105","Marina Mabrey",2019,22,"LAS",0.3,31,0,355,45,4.56338028169014,131,13.2845070422535,24,2.43380281690141,54,5.47605633802817,21,2.12957746478873,77,7.80845070422535,14,1.41971830985916,16,1.62253521126761,6,0.608450704225352,38,3.85352112676056,32,3.24507042253521,30,3.04225352112676,19,1.92676056338028,7,0.709859154929578,24,2.43380281690141,23,2.33239436619718,125,12.6760563380282,3812,386.569014084507,0.344,0.875,0.444,0.273,0.424,-7.78773509796846,-1.31583362096702,42570
"106","Marine Johannes",2019,24,"NYL",0.7,19,0,345,48,5.00869565217391,110,11.4782608695652,23,2.4,44,4.59130434782609,25,2.60869565217391,66,6.88695652173913,15,1.56521739130435,19,1.98260869565217,9,0.939130434782609,34,3.54782608695652,25,2.60869565217391,46,4.8,8,0.834782608695652,3,0.31304347826087,22,2.29565217391304,30,3.1304347826087,136,14.1913043478261,661,68.9739130434783,0.436,0.789,0.523,0.379,0.55,-3.91331486597886,-0.675576264515506,41965
"107","Megan Gustafson",2019,22,"DAL",0.7,25,0,238,27,4.08403361344538,55,8.31932773109244,26,3.9327731092437,46,6.95798319327731,1,0.151260504201681,9,1.36134453781513,18,2.72268907563025,20,3.02521008403361,20,3.02521008403361,63,9.52941176470588,43,6.50420168067227,7,1.05882352941176,4,0.605042016806723,6,0.907563025210084,10,1.51260504201681,26,3.9327731092437,73,11.0420168067227,2824,427.159663865546,0.491,0.9,0.565,0.111,0.5,8.41581532370841,1.12892035953817,34194
"108","Mercedes Russell",2019,23,"SEA",3.1,34,30,870,106,4.38620689655172,204,8.44137931034483,106,4.38620689655172,204,8.44137931034483,0,0,0,0,42,1.73793103448276,65,2.68965517241379,81,3.35172413793103,207,8.56551724137931,126,5.21379310344828,35,1.44827586206897,37,1.53103448275862,17,0.703448275862069,33,1.36551724137931,85,3.51724137931035,254,10.5103448275862,527,21.8068965517241,0.52,0.646,0.52,NA,0.52,-8.23327989592868,-1.35794468106854,41965
"109","Monique Billings",2019,23,"ATL",0.7,29,2,553,56,3.64556962025316,144,9.374321880651,55,3.58047016274864,143,9.30922242314647,1,0.0650994575045208,1,0.0650994575045208,47,3.05967450271248,60,3.90596745027125,61,3.97106690777577,201,13.0849909584087,140,9.11392405063291,16,1.04159132007233,17,1.10669077757685,12,0.78119349005425,46,2.99457504520796,66,4.29656419529837,160,10.4159132007233,2975,193.670886075949,0.389,0.783,0.385,1,0.392,10.251479053582,1.54928117639474,42632
"110","Morgan Tuck",2019,25,"CON",0.3,33,0,352,45,4.60227272727273,116,11.8636363636364,30,3.06818181818182,74,7.56818181818182,15,1.53409090909091,42,4.29545454545455,18,1.84090909090909,30,3.06818181818182,18,1.84090909090909,66,6.75,48,4.90909090909091,28,2.86363636363636,13,1.32954545454545,3,0.306818181818182,30,3.06818181818182,44,4.5,123,12.5795454545455,1328,135.818181818182,0.388,0.6,0.405,0.357,0.453,-0.969035912126564,-0.0253507472328163,64538
"111","Myisha Hines-Allen",2019,23,"WAS",0.3,27,0,211,25,4.2654028436019,69,11.7725118483412,19,3.24170616113744,53,9.04265402843602,6,1.02369668246445,16,2.72985781990521,7,1.19431279620853,12,2.04739336492891,25,4.2654028436019,58,9.8957345971564,33,5.6303317535545,24,4.09478672985782,9,1.53554502369668,11,1.87677725118483,21,3.58293838862559,32,5.45971563981043,63,10.7488151658768,2366,403.677725118483,0.362,0.583,0.358,0.375,0.406,4.0791783175686,0.283856773268037,42632
"112","Napheesa Collier",2019,22,"MIN",5.2,34,34,1131,167,5.31564986737401,341,10.8541114058355,137,4.36074270557029,258,8.21220159151194,30,0.954907161803714,83,2.64190981432361,80,2.54641909814324,101,3.21485411140584,60,1.90981432360743,223,7.09814323607427,163,5.18832891246684,87,2.76923076923077,65,2.06896551724138,32,1.01856763925729,65,2.06896551724138,99,3.15119363395225,444,14.132625994695,497,15.8196286472149,0.49,0.792,0.531,0.361,0.534,-5.76646154079537,-1.27513524902092,49539
"113","Natalie Achonwa",2019,26,"IND",2.7,30,18,636,99,5.60377358490566,203,11.4905660377358,96,5.43396226415094,191,10.811320754717,3,0.169811320754717,12,0.679245283018868,60,3.39622641509434,66,3.73584905660377,48,2.71698113207547,156,8.83018867924528,108,6.11320754716981,48,2.71698113207547,18,1.0188679245283,20,1.13207547169811,29,1.64150943396226,77,4.35849056603774,261,14.7735849056604,3313,187.528301886792,0.488,0.909,0.503,0.25,0.495,0.459278365880154,1.39914575714326,105000
"114","Natasha Cloud",2019,27,"WAS",2.5,34,34,1093,110,3.62305580969808,279,9.18938700823422,65,2.14089661482159,141,4.64409881061299,45,1.48215919487649,138,4.54528819762123,41,1.35041171088747,60,1.97621225983532,6,0.197621225983532,85,2.7996340347667,79,2.60201280878317,189,6.22506861848124,35,1.15279048490393,7,0.230558096980787,65,2.14089661482159,69,2.27264409881061,306,10.0786825251601,1647,54.2470265324794,0.394,0.683,0.461,0.326,0.475,-12.4061798303891,-2.97335888054521,115000
"115","Natasha Hiedeman",2019,22,"CON",0.8,20,0,205,24,4.21463414634146,58,10.1853658536585,11,1.93170731707317,30,5.26829268292683,13,2.28292682926829,28,4.91707317073171,12,2.10731707317073,24,4.21463414634146,7,1.22926829268293,30,5.26829268292683,23,4.0390243902439,38,6.67317073170732,8,1.40487804878049,2,0.351219512195122,13,2.28292682926829,25,4.39024390243902,73,12.819512195122,5,0.878048780487805,0.414,0.5,0.367,0.464,0.526,-5.31111059155306,-0.67062564606389,27598
"116","Natasha Howard",2019,27,"SEA",4.6,34,34,1066,227,7.66604127579737,517,17.4596622889306,195,6.58536585365854,413,13.9474671669794,32,1.08067542213884,104,3.51219512195122,128,4.32270168855535,158,5.33583489681051,92,3.10694183864916,279,9.42213883677298,187,6.31519699812383,72,2.43151969981238,74,2.49906191369606,59,1.99249530956848,99,3.34333958724203,100,3.37711069418386,614,20.7354596622889,1068,36.0675422138837,0.439,0.81,0.472,0.308,0.47,1.71762861120674,1.13124750064716,115000
"117","Nayo Raincock-Ekunwe",2019,27,"NYL",0.4,28,1,367,43,4.21798365122616,79,7.74931880108992,42,4.11989100817439,76,7.4550408719346,1,0.0980926430517711,3,0.294277929155313,16,1.56948228882834,25,2.45231607629428,39,3.82561307901907,77,7.55313351498638,38,3.7275204359673,12,1.17711171662125,8,0.784741144414169,4,0.392370572207084,22,2.15803814713896,43,4.21798365122616,103,10.1035422343324,3735,366.376021798365,0.544,0.64,0.553,0.333,0.551,7.57587380152337,1.43598638703985,41965
"118","Nia Coffey",2019,24,"ATL",0.2,28,6,389,47,4.34961439588689,139,12.8637532133676,25,2.31362467866324,81,7.49614395886889,22,2.03598971722365,58,5.36760925449871,23,2.12853470437018,42,3.88688946015424,23,2.12853470437018,78,7.21850899742931,55,5.08997429305913,12,1.11053984575835,14,1.29562982005141,13,1.20308483290488,21,1.94344473007712,52,4.81233933161954,139,12.8637532133676,1451,134.282776349614,0.338,0.548,0.309,0.379,0.417,2.56721841721851,0.58611279281032,53563
"119","Nneka Ogwumike",2019,28,"LAS",5.5,32,32,892,207,8.3542600896861,406,16.3856502242152,184,7.42600896860987,338,13.6412556053812,23,0.928251121076233,68,2.74439461883408,77,3.10762331838565,93,3.75336322869955,73,2.94618834080717,282,11.3811659192825,209,8.43497757847534,58,2.34080717488789,60,2.42152466367713,15,0.605381165919282,58,2.34080717488789,92,3.71300448430493,514,20.7443946188341,647,26.1121076233184,0.51,0.828,0.544,0.338,0.538,-3.96849923068524,-1.46538859869169,115000
"120","Odyssey Sims",2019,26,"MIN",2.1,34,34,1083,189,6.28254847645429,455,15.1246537396122,164,5.45152354570637,362,12.0332409972299,25,0.831024930747922,93,3.09141274238227,89,2.9584487534626,112,3.72299168975069,24,0.797783933518006,114,3.78947368421053,90,2.99168975069252,185,6.14958448753463,46,1.52908587257618,4,0.132963988919668,112,3.72299168975069,68,2.26038781163435,492,16.3545706371191,4799,159.523545706371,0.415,0.795,0.453,0.269,0.443,2.53085776808033,0.305995821029435,115000
"121","Paris Kea",2019,23,"IND",-0.1,11,0,60,11,6.6,27,16.2,6,3.6,18,10.8,5,3,9,5.4,2,1.2,4,2.4,1,0.6,5,3,4,2.4,6,3.6,1,0.6,2,1.2,9,5.4,4,2.4,29,17.4,2256,1353.6,0.407,0.5,0.333,0.556,0.5,-3.58919124794757,-0.605214616910266,41965
"122","Rachel Banham",2019,25,"CON",-0.2,29,0,353,37,3.77337110481586,115,11.728045325779,15,1.52974504249292,43,4.38526912181303,22,2.24362606232295,72,7.34277620396601,9,0.917847025495751,13,1.3257790368272,1,0.101983002832861,30,3.05949008498584,29,2.95750708215297,26,2.65155807365439,8,0.81586402266289,2,0.203966005665722,26,2.65155807365439,34,3.46742209631728,105,10.7082152974504,2643,269.541076487252,0.322,0.692,0.349,0.306,0.417,0.621872576098795,0.257054422865445,64538
"123","Rebecca Allen",2019,26,"NYL",0.6,24,2,412,65,5.67961165048544,156,13.631067961165,36,3.14563106796116,88,7.68932038834951,29,2.53398058252427,68,5.94174757281553,13,1.13592233009709,16,1.39805825242718,12,1.04854368932039,61,5.33009708737864,49,4.28155339805825,17,1.48543689320388,12,1.04854368932039,18,1.57281553398058,17,1.48543689320388,51,4.45631067961165,172,15.0291262135922,2357,205.95145631068,0.417,0.813,0.409,0.426,0.51,8.79716739223731,1.30398179285206,80000
"124","Renee Montgomery",2019,32,"ATL",0.9,34,34,949,107,4.05900948366702,289,10.9631190727081,39,1.47945205479452,79,2.9968387776607,68,2.5795574288725,210,7.96628029504742,42,1.59325605900948,51,1.93466807165437,9,0.341412012644889,74,2.80716543730242,65,2.46575342465753,90,3.41412012644889,31,1.17597471022129,6,0.227608008429926,64,2.42781875658588,51,1.93466807165437,324,12.290832455216,3281,124.463645943098,0.37,0.824,0.494,0.324,0.488,-2.80561594308881,-0.444357212739208,107000
"125","Reshanda Gray",2019,26,"NYL",0.5,34,10,519,71,4.92485549132948,150,10.4046242774566,70,4.85549132947977,148,10.2658959537572,1,0.069364161849711,2,0.138728323699422,35,2.42774566473988,62,4.30057803468208,62,4.30057803468208,176,12.2080924855491,114,7.90751445086705,18,1.2485549132948,16,1.10982658959538,7,0.485549132947977,42,2.91329479768786,113,7.83815028901734,178,12.3468208092486,4119,285.71098265896,0.473,0.565,0.473,0.5,0.477,-4.13949048844846,-0.752948323947445,41965
"126","Riquna Williams",2019,29,"LAS",2,23,14,593,93,5.64586846543002,242,14.6913996627319,39,2.36762225969646,104,6.31365935919056,54,3.27824620573356,138,8.37774030354132,44,2.67116357504216,50,3.035413153457,13,0.78920741989882,60,3.6424957841484,47,2.85328836424958,37,2.24620573355818,26,1.57841483979764,4,0.24283305227656,28,1.69983136593592,58,3.52107925801012,284,17.2411467116357,2954,179.332209106239,0.384,0.88,0.375,0.391,0.496,1.34216058941304,0.478728504495863,110000
"127","Sami Whitcomb",2019,30,"SEA",1.2,33,13,674,82,4.37982195845697,224,11.9643916913947,19,1.01483679525223,40,2.13649851632047,63,3.36498516320475,184,9.82789317507418,11,0.587537091988131,11,0.587537091988131,17,0.908011869436202,57,3.04451038575668,40,2.13649851632047,78,4.16617210682493,36,1.92284866468843,4,0.213649851632047,52,2.77744807121662,49,2.61721068249258,238,12.7121661721068,103,5.50148367952522,0.366,1,0.475,0.342,0.507,6.29366771102903,1.22039487373387,50000
